Probe_name	GB_ACC
207796_x_at	NM_007334
207797_s_at	NM_018409
207798_s_at	NM_017492
207799_x_at	NM_015437
207800_at	NM_004857
207801_s_at	NM_014868
207802_at	NM_006061
207803_s_at	NM_005212
207804_s_at	NM_004108
207805_s_at	NM_002813
207808_s_at	NM_000313
207809_s_at	NM_001183
207810_at	NM_001994
207811_at	NM_000223
207812_s_at	NM_015530
207813_s_at	NM_004110
207814_at	NM_001926
207815_at	NM_002620
207816_at	NM_002289
207817_at	NM_002177
207818_s_at	NM_000872
207819_s_at	NM_000443
207820_at	NM_000667
207821_s_at	NM_005607
207822_at	NM_023107
207823_s_at	NM_004847
207824_s_at	NM_002383
207825_s_at	NM_000823
207826_s_at	NM_002167
207827_x_at	L36675
207828_s_at	NM_005196
207829_s_at	NM_013978
207830_s_at	NM_002713
207831_x_at	NM_013407
207832_at	NM_017451
207833_s_at	NM_000411
207834_at	NM_006485
207835_at	NM_006487
207836_s_at	NM_006867
207837_at	NM_006867
207838_x_at	NM_020524
207839_s_at	NM_016446
207840_at	NM_007053
207841_at	NM_019003
207842_s_at	NM_007359
207843_x_at	NM_001914
207844_at	NM_002188
207845_s_at	NM_014885
207846_at	NM_000306
207847_s_at	NM_002456
207848_at	NM_000490
207849_at	NM_000586
207850_at	NM_002090
207851_s_at	NM_000208
207852_at	NM_002994
207853_s_at	NM_003085
207854_at	NM_002102
207855_s_at	NM_015127
207856_s_at	NM_017951
207857_at	NM_006866
207858_s_at	NM_000298
207859_s_at	NM_000749
207860_at	NM_004829
207861_at	NM_002990
207862_at	NM_006760
207863_at	NM_001125
207864_at	NM_002976
207865_s_at	NM_001720
207866_at	NM_001720
207867_at	NM_006193
207868_at	NM_000742
207869_s_at	NM_018896
207870_at	NM_005751
207871_s_at	NM_018412
207872_s_at	NM_006863
207873_x_at	NM_021115
207874_s_at	NM_006684
207875_at	NM_015882
207876_s_at	NM_001458
207877_s_at	NM_002533
207878_at	NM_015848
207879_at	NM_001691
207880_at	NM_002390
207881_at	NM_015887
207882_at	NM_017532
207883_s_at	NM_003227
207884_at	NM_000180
207885_at	NM_004057
207886_s_at	NM_001742
207887_s_at	AB022177
207888_at	NM_004940
207889_at	NM_007101
207890_s_at	NM_022718
207891_s_at	NM_017518
207892_at	NM_000074
207893_at	NM_003140
207894_s_at	NM_020552
207895_at	NM_005468
207896_s_at	NM_007337
207897_at	NM_001883
207899_at	NM_004123
207900_at	NM_002987
207901_at	NM_002187
207902_at	NM_000564
207904_s_at	NM_005575
207906_at	NM_000588
207907_at	NM_003807
207908_at	NM_000423
207909_x_at	U21663
207910_at	NM_006552
207911_s_at	NM_004245
207912_s_at	NM_004081
207913_at	NM_000774
207914_x_at	NM_001989
207915_at	NM_005377
207916_at	NM_005405
207917_at	NM_015901
207918_s_at	NM_003308
207919_at	NM_004314
207920_x_at	NM_003410
207921_x_at	NM_013952
207922_s_at	NM_005882
207923_x_at	NM_013953
207924_x_at	NM_013992
207925_at	NM_001900
207926_at	NM_004488
207927_at	NM_019859
207928_s_at	NM_006529
207929_at	NM_005314
207930_at	NM_002297
207931_s_at	NM_006212
207932_at	NM_002170
207933_at	NM_003460
207934_at	NM_021026
207935_s_at	NM_002274
207936_x_at	NM_006604
207937_x_at	NM_023110
207938_at	NM_015886
207939_x_at	NM_006711
207940_x_at	NM_001840
207941_s_at	NM_004902
207943_x_at	NM_006718
207944_at	NM_006188
207945_s_at	NM_001893
207946_at	NM_005878
207949_s_at	NM_004968
207950_s_at	NM_001149
207951_at	NM_001891
207952_at	NM_000879
207953_at	AF010144
207954_at	NM_002050
207955_at	NM_006664
207956_x_at	NM_015928
207957_s_at	NM_002738
207958_at	NM_006798
207959_s_at	NM_004662
207960_at	NM_012277
207961_x_at	NM_022870
207962_at	NM_007058
207963_at	NM_014354
207964_x_at	NM_021068
207965_at	NM_020999
207966_s_at	NM_012201
207967_at	NM_007258
207968_s_at	NM_002397
207969_x_at	NM_020109
207971_s_at	NM_015147
207972_at	NM_000171
207973_x_at	NM_020110
207974_s_at	NM_006930
207976_at	NM_025010
207977_s_at	NM_001937
207978_s_at	NM_006981
207979_s_at	NM_004931
207980_s_at	NM_006079
207981_s_at	NM_001438
207982_at	NM_005323
207983_s_at	NM_006603
207984_s_at	NM_005374
207985_at	NM_014355
207986_x_at	NM_001915
207987_s_at	NM_000825
207988_s_at	NM_005731
207989_at	NM_000914
207990_x_at	NM_020114
207991_x_at	NM_020113
207992_s_at	NM_000480
207993_s_at	NM_007236
207994_s_at	L29301
207995_s_at	NM_014257
207996_s_at	NM_004338
207998_s_at	NM_000720
207999_s_at	NM_001112
208000_at	NM_002066
208002_s_at	NM_007274
208003_s_at	NM_006599
208004_at	NM_021225
208005_at	NM_004822
208006_at	NM_012188
208007_at	NM_012122
208008_at	NM_015594
208009_s_at	NM_014448
208010_s_at	NM_012411
208011_at	NM_012411
208012_x_at	NM_004509
208013_s_at	NM_020115
208014_x_at	NM_014486
208015_at	NM_015583
208016_s_at	NM_004835
208017_s_at	NM_005369
208018_s_at	NM_002110
208019_at	NM_003446
208020_s_at	NM_000719
208021_s_at	NM_002913
208022_s_at	NM_003671
208023_at	NM_003327
208024_s_at	NM_005675
208025_s_at	NM_003483
208026_at	NM_003540
208027_s_at	NM_012465
208028_s_at	NM_003996
208029_s_at	NM_018407
208030_s_at	NM_001119
208031_s_at	NM_000635
208032_s_at	NM_000828
208033_s_at	NM_006885
208034_s_at	NM_003891
208035_at	NM_000843
208036_at	NM_001708
208037_s_at	NM_007164
208038_at	NM_003854
208039_at	NM_003048
208040_s_at	NM_000256
208041_at	NM_002929
208042_at	NM_013303
208043_at	NM_020484
208044_s_at	NM_006238
208045_at	NM_005129
208046_at	NM_003538
208047_s_at	NM_005966
208048_at	NM_015727
208049_s_at	NM_015727
208050_s_at	NM_001224
208051_s_at	NM_006451
208052_x_at	NM_001815
208053_at	NM_001522
208054_at	NM_015601
208055_s_at	NM_015601
208056_s_at	NM_005187
208057_s_at	D14827
208058_s_at	NM_002409
208059_at	NM_005201
208060_at	NM_002584
208061_at	NM_015877
208062_s_at	NM_013984
208063_s_at	NM_006615
208064_s_at	NM_015879
208065_at	NM_015879
208066_s_at	NM_001514
208067_x_at	NM_007125
208068_x_at	NM_022562
208069_x_at	NM_022561
208070_s_at	NM_002912
208071_s_at	NM_021708
208072_s_at	NM_003648
208073_x_at	NM_003316
208074_s_at	NM_021575
208075_s_at	NM_006273
208076_at	NM_003539
208077_at	NM_014126
208078_s_at	NM_030751
208079_s_at	NM_003158
208080_at	NM_003158
208081_s_at	NM_030824
208082_x_at	NM_030757
208083_s_at	NM_000888
208084_at	NM_000888
208085_s_at	NM_006125
208086_s_at	M92650
208087_s_at	NM_030776
208088_s_at	NM_030787
208089_s_at	NM_030794
208090_s_at	NM_000658
208091_s_at	NM_030796
208092_s_at	NM_030797
208093_s_at	NM_030808
208094_s_at	NM_030818
208095_s_at	NM_001222
208096_s_at	NM_030820
208097_s_at	NM_030755
208098_at	NM_030876
208099_x_at	NM_015072
208100_x_at	NM_030913
208101_s_at	NM_030914
208102_s_at	NM_002779
208103_s_at	NM_030920
208104_s_at	NM_030935
208105_at	NM_000164
208106_x_at	NM_002782
208107_s_at	NM_030941
208108_s_at	AF030626
208109_s_at	NM_030944
208110_x_at	NM_030973
208111_at	NM_000054
208112_x_at	NM_006795
208113_x_at	NM_030979
208114_s_at	NM_030980
208115_x_at	NM_030897
208116_s_at	NM_005907
208117_s_at	NM_031206
208118_x_at	NM_031211
208119_s_at	NM_031218
208120_x_at	NM_031221
208121_s_at	NM_002848
208122_x_at	NM_012313
208123_at	AF338730
208124_s_at	NM_004263
208126_s_at	NM_000772
208127_s_at	NM_014011
208128_x_at	NM_030615
208129_x_at	NM_001754
208130_s_at	NM_030984
208131_s_at	NM_000961
208132_x_at	NM_004638
208133_at	NM_006081
208134_x_at	NM_031246
208135_at	NM_006481
208136_s_at	NM_030970
208137_x_at	NM_030972
208138_at	NM_000805
208139_s_at	NM_031269
208140_s_at	NM_031294
208141_s_at	NM_031304
208142_at	NM_006683
208143_s_at	NM_006683
208144_s_at	NM_031245
208145_at	NM_017959
208146_s_at	NM_031311
208147_s_at	NM_030878
208148_at	NM_017533
208149_x_at	NM_030653
208151_x_at	NM_030881
208152_s_at	NM_004728
208153_s_at	NM_001447
208154_at	NM_016646
208155_x_at	NM_001476
208156_x_at	NM_031308
208157_at	NM_009586
208158_s_at	NM_018030
208159_x_at	NM_004399
208160_at	NM_018033
208161_s_at	NM_020037
208162_s_at	NM_018033
208163_s_at	NM_017731
208164_s_at	NM_002186
208165_s_at	NM_005865
208166_at	NM_022564
208167_s_at	NM_022564
208168_s_at	NM_003465
208169_s_at	NM_000957
208170_s_at	NM_007028
208172_s_at	NM_004770
208173_at	NM_002176
208174_x_at	NM_005089
208175_s_at	NM_004407
208176_at	NM_012146
208177_at	NM_003052
208178_x_at	NM_007118
208179_x_at	AF022048
208180_s_at	NM_003543
208181_at	NM_003543
208182_x_at	NM_002172
208183_at	NM_001059
208184_s_at	NM_003274
208185_x_at	NM_016415
208186_s_at	NM_005357
208187_s_at	NM_016415
208188_at	NM_000226
208189_s_at	NM_000260
208190_s_at	NM_015925
208191_x_at	NM_002780
208192_at	NM_006679
208193_at	NM_000590
208194_s_at	NM_005843
208195_at	NM_003319
208196_x_at	NM_006162
208198_x_at	NM_014512
208199_s_at	NM_003409
208200_at	NM_000575
208201_at	NM_012147
208202_s_at	NM_015288
208203_x_at	NM_014513
208204_s_at	NM_001234
208205_at	NM_014005
208206_s_at	NM_005825
208207_at	NM_003163
208208_at	NM_003802
208209_s_at	NM_000716
208210_at	NM_002377
208211_s_at	U66559
208212_s_at	NM_004304
208213_s_at	NM_003471
208214_at	NM_000684
208215_x_at	NM_000797
208216_at	NM_001934
208217_at	NM_002043
208218_s_at	NM_020328
208219_at	NM_020328
208220_x_at	NM_001143
208221_s_at	NM_003061
208222_at	NM_020327
208223_s_at	NM_020327
208224_at	NM_002144
208225_at	NM_022971
208226_x_at	NM_004194
208227_x_at	NM_021721
208228_s_at	M87771
208229_at	NM_022975
208230_s_at	NM_013960
208231_at	NM_013960
208232_x_at	L12260
208233_at	NM_013317
208234_x_at	NM_022976
208235_x_at	NM_021123
208237_x_at	AF155381
208238_x_at	NM_013344
208239_at	NM_012185
208240_s_at	NM_013394
208241_at	NM_004495
208242_at	NM_013435
208243_s_at	NM_016083
208244_at	NM_001201
208245_at	NM_004250
208246_x_at	NM_017618
208247_at	NM_001213
208248_x_at	NM_001642
208249_s_at	NM_014305
208250_s_at	NM_004406
208251_at	NM_004978
208252_s_at	NM_004273
208253_at	NM_014442
208254_at	NM_004908
208255_s_at	NM_012181
208256_at	NM_001405
208257_x_at	NM_006905
208258_s_at	NM_006478
208259_x_at	NM_021057
208260_at	NM_000707
208261_x_at	NM_002171
208262_x_at	NM_000243
208263_at	NM_018581
208264_s_at	NM_003758
208265_at	NM_020161
208266_at	NM_020237
208267_at	NM_019841
208268_at	NM_021777
208269_s_at	NM_021777
208270_s_at	NM_020216
208271_at	NM_020144
208272_at	NM_007321
208273_at	NM_020394
208274_at	NM_022375
208275_x_at	NM_003577
208276_at	NM_016420
208277_at	NM_005029
208278_s_at	NM_016420
208279_s_at	NM_006382
208280_at	NM_006382
208281_x_at	NM_020364
208282_x_at	NM_020363
208283_at	NM_001468
208284_x_at	NM_013421
208285_at	NM_017506
208286_x_at	NM_002701
208287_at	NM_005844
208288_at	NM_003742
208289_s_at	NM_004879
208290_s_at	NM_001969
208291_s_at	NM_000360
208292_at	NM_014482
208293_x_at	NM_022581
208294_x_at	NM_022578
208295_x_at	NM_022580
208296_x_at	NM_014350
208297_s_at	NM_005665
208298_at	NM_005665
208299_at	NM_021096
208300_at	NM_002842
208301_at	NM_025033
208302_at	NM_021182
208303_s_at	NM_022148
208304_at	NM_001837
208305_at	NM_000926
208306_x_at	NM_021983
208307_at	NM_005058
208308_s_at	NM_000175
208309_s_at	NM_006785
208310_s_at	NM_007085
208311_at	NM_004224
208312_s_at	NM_023013
208313_s_at	NM_004630
208314_at	NM_006583
208315_x_at	NM_003300
208316_s_at	M88162
208317_at	NM_005108
208318_s_at	NM_005108
208319_s_at	NM_006743
208320_at	NM_004276
208321_s_at	NM_004276
208322_s_at	NM_003033
208323_s_at	NM_004306
208324_at	NM_006738
208325_s_at	NM_006738
208327_at	NM_000766
208328_s_at	NM_005587
208329_at	NM_021635
208330_at	NM_021926
208331_at	NM_004678
208332_at	NM_004676
208333_at	NM_022363
208334_at	NM_022569
208335_s_at	NM_002036
208336_s_at	NM_004868
208337_s_at	NM_003822
208338_at	NM_002559
208339_at	NM_004677
208340_at	NM_003723
208341_x_at	NM_022646
208342_x_at	NM_022645
208343_s_at	AF146343
208344_x_at	NM_006900
208345_s_at	NM_002699
208346_at	NM_006692
208347_at	NM_021024
208348_s_at	NM_004351
208349_at	NM_007332
208350_at	NM_001890
208351_s_at	NM_002745
208352_x_at	NM_020479
208353_x_at	NM_020480
208354_s_at	NM_000339
208356_x_at	NM_022642
208357_x_at	NM_022641
208358_s_at	NM_003360
208359_s_at	NM_004981
208360_s_at	NM_015870
208361_s_at	NM_001722
208363_s_at	NM_001566
208364_at	NM_001566
208365_s_at	NM_005307
208366_at	NM_014522
208367_x_at	NM_000776
208368_s_at	NM_000059
208369_s_at	NM_013976
208370_s_at	NM_004414
208371_s_at	NM_002931
208372_s_at	AF134379
208373_s_at	NM_004154
208374_s_at	NM_006135
208375_at	NM_024013
208376_at	NM_005508
208377_s_at	NM_005183
208378_x_at	NM_004464
208379_x_at	NM_000910
208380_at	NM_006562
208381_s_at	NM_003901
208382_s_at	D63882
208383_s_at	NM_002591
208384_s_at	NM_012216
208385_at	NM_016346
208386_x_at	NM_007068
208387_s_at	NM_006690
208388_at	NM_014249
208389_s_at	NM_004171
208390_s_at	U01104
208391_s_at	NM_002062
208392_x_at	NM_004510
208393_s_at	NM_005732
208394_x_at	NM_007036
208395_s_at	NM_014825
208396_s_at	NM_005019
208397_x_at	U39195
208398_s_at	NM_004865
208399_s_at	NM_000114
208400_at	U01157
208401_s_at	U01157
208402_at	NM_002190
208403_x_at	NM_002382
208404_x_at	NM_000890
208405_s_at	NM_006016
208406_s_at	NM_004810
208407_s_at	NM_001331
208408_at	NM_002825
208409_at	NM_007163
208410_x_at	NM_001142
208411_x_at	NM_006239
208412_s_at	NM_015854
208413_at	NM_015854
208414_s_at	NM_002146
208415_x_at	NM_005537
208416_s_at	NM_000347
208417_at	NM_020996
208420_x_at	NM_003170
208421_at	NM_015880
208422_at	NM_002445
208423_s_at	NM_002445
208424_s_at	NM_020313
208425_s_at	NM_015623
208426_x_at	NM_002255
208427_s_at	NM_004432
208428_at	NM_018833
208429_x_at	NM_000457
208430_s_at	NM_001390
208431_s_at	NM_003320
208432_s_at	NM_000721
208433_s_at	NM_017522
208434_at	NM_004991
208435_s_at	NM_001652
208436_s_at	NM_004030
208437_at	NM_000083
208438_s_at	NM_005248
208439_s_at	NM_015839
208440_at	NM_007354
208441_at	NM_015883
208442_s_at	NM_000051
208443_x_at	NM_006884
208445_s_at	NM_023005
208446_s_at	NM_007323
208447_s_at	NM_002764
208448_x_at	NM_002173
208449_s_at	NM_006119
208450_at	NM_006498
208451_s_at	NM_000592
208452_x_at	NM_004145
208453_s_at	NM_006523
208454_s_at	NM_016134
208455_at	NM_002855
208456_s_at	NM_012250
208457_at	NM_000815
208458_at	NM_002978
208459_s_at	NM_015024
208460_at	NM_005497
208461_at	NM_006497
208462_s_at	NM_005691
208463_at	NM_000809
208464_at	NM_000829
208465_at	NM_000839
208466_at	NM_004283
208467_at	NM_007249
208468_at	NM_007084
208469_s_at	NM_030652
208470_s_at	NM_020995
208471_at	NM_020995
208472_at	NM_022465
208473_s_at	NM_016295
208474_at	NM_021195
208475_at	NM_018027
208476_s_at	NM_018027
208477_at	NM_004976
208478_s_at	NM_004324
208479_at	NM_000217
208480_s_at	NM_001171
208481_at	NM_016116
208482_at	NM_001049
208483_x_at	NM_004138
208484_at	NM_005325
208485_x_at	NM_003879
208486_at	NM_000798
208487_at	NM_002316
208488_s_at	NM_000651
208489_at	NM_005267
208490_x_at	NM_003522
208491_s_at	NM_021965
208492_at	NM_000538
208493_at	NM_005523
208494_at	NM_014228
208495_at	NM_021025
208496_x_at	NM_003534
208497_x_at	NM_006161
208498_s_at	NM_004038
208499_s_at	NM_006260
208500_x_at	NM_012183
208501_at	NM_004188
208502_s_at	NM_002653
208503_s_at	NM_021167
208504_x_at	NM_018931
208505_s_at	NM_000511
208506_at	NM_021018
208507_at	NM_012377
208508_s_at	NM_030905
208509_s_at	NM_030901
208510_s_at	NM_015869
208511_at	NM_021000
208512_s_at	NM_005936
208513_at	NM_012182
208514_at	NM_000219
208515_at	NM_003521
208516_at	NM_005959
208517_x_at	NM_001207
208518_s_at	NM_003894
208519_x_at	NM_001501
208520_at	NM_013938
208521_at	NM_006637
208522_s_at	NM_000264
208523_x_at	NM_003525
208524_at	NM_005290
208525_s_at	NM_012369
208526_at	NM_012369
208527_x_at	NM_003523
208528_x_at	NM_021015
208529_at	NM_001208
208530_s_at	NM_016152
208531_at	NM_006220
208532_x_at	NM_021046
208533_at	NM_005986
208534_s_at	NM_006989
208535_x_at	NM_005203
208536_s_at	NM_006538
208537_at	NM_004230
208538_at	NM_012403
208539_x_at	NM_006945
208540_x_at	NM_021039
208541_x_at	NM_012251
208542_x_at	NM_007153
208543_at	NM_013939
208544_at	NM_000682
208545_x_at	NM_003185
208546_x_at	NM_003524
208547_at	NM_021062
208548_at	NM_021002
208549_x_at	NM_016171
208550_x_at	NM_012283
208551_at	NM_003547
208552_at	NM_014619
208553_at	NM_005321
208554_at	NM_002700
208555_x_at	NM_001322
208556_at	NM_005299
208557_at	NM_024014
208558_at	NM_013940
208559_at	NM_013311
208560_at	NM_005549
208561_at	NM_020297
208562_s_at	NM_020297
208563_x_at	NM_006236
208564_at	NM_004974
208565_at	NM_005913
208566_at	NM_002244
208567_s_at	NM_002244
208568_at	NM_000529
208569_at	NM_003513
208570_at	NM_005430
208571_at	NM_012404
208572_at	NM_003493
208573_s_at	NM_007160
208574_at	NM_004189
208575_at	NM_003529
208576_s_at	NM_003537
208577_at	NM_003531
208578_at	NM_006514
208579_x_at	NM_017445
208580_x_at	NM_021968
208581_x_at	NM_005952
208582_s_at	NM_012148
208583_x_at	NM_021066
208584_at	NM_016432
208585_at	NM_024018
208586_s_at	NM_005636
208587_s_at	NM_003554
208588_at	NM_021631
208589_at	NM_020389
208590_x_at	NM_021954
208591_s_at	NM_000922
208592_s_at	NM_030893
208593_x_at	NM_004382
208594_x_at	NM_024318
208595_s_at	NM_015845
208596_s_at	NM_019093
208597_at	NM_000614
208598_s_at	NM_005703
208599_at	NM_005703
208600_s_at	NM_001508
208601_s_at	NM_030773
208602_x_at	NM_006725
208603_s_at	NM_016431
208604_s_at	NM_030661
208605_s_at	NM_002529
208606_s_at	NM_030761
208607_s_at	NM_030754
208608_s_at	NM_021021
208609_s_at	NM_019105
208610_s_at	AI655799
208611_s_at	U83867
208612_at	D83485
208613_s_at	AV712733
208614_s_at	M62994
208615_s_at	BF795101
208616_s_at	U48297
208617_s_at	AF208850
208619_at	L40326
208620_at	U24223
208621_s_at	BF663141
208622_s_at	AA670344
208623_s_at	J05021
208624_s_at	BE966878
208625_s_at	AF104913
208626_s_at	BC001913
208627_s_at	BE966374
208628_s_at	BC002411
208629_s_at	BG472176
208630_at	AI972144
208631_s_at	U04627
208632_at	AL578551
208633_s_at	W61052
208634_s_at	AB029290
208635_x_at	BF976260
208636_at	AI082078
208637_x_at	BC003576
208638_at	BE910010
208639_x_at	BC001312
208640_at	BG292367
208641_s_at	BC004247
208642_s_at	AA205834
208643_s_at	J04977
208644_at	M32721
208645_s_at	AF116710
208646_at	AF116710
208647_at	AA872727
208648_at	W60953
208649_s_at	AF100752
208650_s_at	BG327863
208651_x_at	M58664
208652_at	BC000400
208653_s_at	AF263279
208654_s_at	BF669455
208655_at	BG530368
208656_s_at	AF135162
208657_s_at	AF142408
208658_at	BC000425
208659_at	AF034607
208660_at	BC000105
208661_s_at	AW510696
208662_s_at	AI885338
208663_s_at	AI652848
208664_s_at	AU131711
208666_s_at	BE866412
208667_s_at	U17714
208668_x_at	BC003689
208669_s_at	AF109873
208670_s_at	AF274951
208671_at	AF164794
208672_s_at	BC000914
208673_s_at	AF107405
208674_x_at	BC002594
208675_s_at	D29643
208676_s_at	U87954
208677_s_at	AL550657
208678_at	BC004443
208679_s_at	AF279893
208680_at	L19184
208682_s_at	AF126181
208683_at	M23254
208684_at	U24105
208685_x_at	AA902767
208686_s_at	D42040
208687_x_at	AF352832
208688_x_at	U78525
208689_s_at	BC003560
208690_s_at	BC000915
208691_at	BC001188
208692_at	U14990
208693_s_at	D30658
208694_at	U47077
208695_s_at	BC001019
208696_at	AF275798
208697_s_at	BC000734
208698_s_at	L14599
208699_x_at	BF696840
208700_s_at	L12711
208701_at	BC000373
208702_x_at	AI525212
208703_s_at	BG427393
208704_x_at	BC000373
208705_s_at	BG481972
208706_s_at	AK026933
208707_at	BE552334
208708_x_at	AL080102
208709_s_at	U64898
208710_s_at	AI424923
208711_s_at	BC000076
208712_at	M73554
208713_at	BF724216
208714_at	AF092131
208715_at	BF002031
208716_s_at	AB020980
208717_at	BC001669
208718_at	Z97056
208719_s_at	U59321
208720_s_at	AI890947
208721_s_at	BF967271
208722_s_at	BC001081
208723_at	BC000350
208724_s_at	BC000905
208725_at	AL031668
208726_s_at	BC000461
208727_s_at	BC002711
208728_s_at	BC003682
208729_x_at	D83043
208730_x_at	AA535244
208731_at	AU158062
208732_at	AI743756
208733_at	AW301641
208734_x_at	M28213
208735_s_at	AF022231
208736_at	AF004561
208737_at	BC003564
208738_x_at	AK024823
208739_x_at	L76416
208740_at	BF593650
208741_at	AW274856
208742_s_at	U78303
208743_s_at	BC001359
208744_x_at	BG403660
208745_at	AA917672
208746_x_at	AF070655
208747_s_at	M18767
208748_s_at	AA507012
208749_x_at	AF085357
208750_s_at	AA580004
208751_at	BC001165
208752_x_at	AI888672
208753_s_at	BC002387
208754_s_at	AL162068
208755_x_at	BF312331
208756_at	U36764
208757_at	BC001123
208758_at	D89976
208759_at	AF240468
208760_at	AL031714
208761_s_at	U67122
208762_at	U83117
208763_s_at	AL110191
208764_s_at	D13119
208765_s_at	NM_005826
208766_s_at	BC001449
208767_s_at	AW149681
208768_x_at	D17652
208769_at	AW500473
208770_s_at	BC005057
208771_s_at	J02959
208772_at	AU160676
208773_s_at	AL136943
208774_at	AV700224
208775_at	D89729
208776_at	BF432873
208777_s_at	AF001212
208778_s_at	BC000665
208779_x_at	L20817
208780_x_at	AF154847
208781_x_at	AF062483
208782_at	BC000055
208783_s_at	AL570661
208784_s_at	BC001793
208785_s_at	BE893893
208786_s_at	AF183417
208787_at	BC003375
208788_at	AL136939
208789_at	BC004295
208790_s_at	AF312393
208791_at	M25915
208792_s_at	M25915
208793_x_at	AI744900
208794_s_at	D26156
